"","origin_fips_code","origin_state","origin_county_name","avg_distance","county","county_ascii","county_full","state_name","lat","lng","population","legal_status"
"1143","22061","LA","Lincoln Parish (LA)",228.434482833333,"Lincoln","Lincoln","Lincoln Parish","Louisiana",32.6016,-92.6649,48415,"Illegal"
"1144","22063","LA","Livingston Parish (LA)",180.760501666667,"Livingston","Livingston","Livingston Parish","Louisiana",30.4401,-90.7279,141057,"Illegal"
"1145","22065","LA","Madison Parish (LA)",197.69592575,"Madison","Madison","Madison Parish","Louisiana",32.3644,-91.2427,10297,"Illegal"
"1146","22067","LA","Morehouse Parish (LA)",248.879144166667,"Morehouse","Morehouse","Morehouse Parish","Louisiana",32.8202,-91.8018,25852,"Illegal"
"1147","22069","LA","Natchitoches Parish (LA)",271.742813166667,"Natchitoches","Natchitoches","Natchitoches Parish","Louisiana",31.7234,-93.0962,37896,"Illegal"
"1148","22071","LA","Orleans Parish (LA)",160.7871016,"Orleans","Orleans","Orleans Parish","Louisiana",30.0687,-89.9288,383974,"Illegal"
"1149","22073","LA","Ouachita Parish (LA)",237.98372,"Ouachita","Ouachita","Ouachita Parish","Louisiana",32.4784,-92.1549,160227,"Illegal"
"1150","22075","LA","Plaquemines Parish (LA)",190.250651,"Plaquemines","Plaquemines","Plaquemines Parish","Louisiana",29.4406,-89.61,23536,"Illegal"
"1151","22077","LA","Pointe Coupee Parish (LA)",212.16791425,"Pointe Coupee","Pointe Coupee","Pointe Coupee Parish","Louisiana",30.7095,-91.6008,20951,"Illegal"
"1152","22079","LA","Rapides Parish (LA)",281.125629166667,"Rapides","Rapides","Rapides Parish","Louisiana",31.1986,-92.5332,130459,"Illegal"
"1153","22081","LA","Red River Parish (LA)",255.609582916667,"Red River","Red River","Red River Parish","Louisiana",32.0931,-93.3398,7787,"Illegal"
"1154","22083","LA","Richland Parish (LA)",227.4589875,"Richland","Richland","Richland Parish","Louisiana",32.4178,-91.7635,20110,"Illegal"
"1155","22085","LA","Sabine Parish (LA)",280.564623333333,"Sabine","Sabine","Sabine Parish","Louisiana",31.564,-93.5547,22377,"Illegal"
"1156","22087","LA","St. Bernard Parish (LA)",165.699658083333,"St. Bernard","St. Bernard","St. Bernard Parish","Louisiana",29.8692,-89.5552,43821,"Illegal"
"1157","22089","LA","St. Charles Parish (LA)",180.274183833333,"St. Charles","St. Charles","St. Charles Parish","Louisiana",29.9055,-90.3582,52411,"Illegal"
"1158","22091","LA","St. Helena Parish (LA)",195.111847166667,"St. Helena","St. Helena","St. Helena Parish","Louisiana",30.822,-90.7103,10881,"Illegal"
"1159","22093","LA","St. James Parish (LA)",200.593633666667,"St. James","St. James","St. James Parish","Louisiana",30.027,-90.7931,20390,"Illegal"
"1160","22095","LA","St. John The Baptist Parish (LA)",187.40176525,"St. John the Baptist","St. John the Baptist","St. John the Baptist Parish","Louisiana",30.1264,-90.4709,42704,"Illegal"
"1161","22097","LA","St. Landry Parish (LA)",248.475412083333,"St. Landry","St. Landry","St. Landry Parish","Louisiana",30.599,-92.0058,82999,"Illegal"
"1162","22099","LA","St. Martin Parish (LA)",230.56574075,"St. Martin","St. Martin","St. Martin Parish","Louisiana",30.1291,-91.6083,52222,"Illegal"
"1163","22101","LA","St. Mary Parish (LA)",247.403859916667,"St. Mary","St. Mary","St. Mary Parish","Louisiana",29.7206,-91.4485,49818,"Illegal"
"1164","22103","LA","St. Tammany Parish (LA)",181.90331325,"St. Tammany","St. Tammany","St. Tammany Parish","Louisiana",30.4102,-89.9583,262799,"Illegal"
"1165","22105","LA","Tangipahoa Parish (LA)",192.23231025,"Tangipahoa","Tangipahoa","Tangipahoa Parish","Louisiana",30.6266,-90.4057,132492,"Illegal"
"1166","22107","LA","Tensas Parish (LA)",228.247509166667,"Tensas","Tensas","Tensas Parish","Louisiana",32.0018,-91.3401,4269,"Illegal"
"1167","22109","LA","Terrebonne Parish (LA)",214.3383685,"Terrebonne","Terrebonne","Terrebonne Parish","Louisiana",29.4148,-90.8663,110100,"Illegal"
"1168","22111","LA","Union Parish (LA)",250.985389166667,"Union","Union","Union Parish","Louisiana",32.8318,-92.3748,21272,"Illegal"
"1169","22113","LA","Vermilion Parish (LA)",264.950817666667,"Vermilion","Vermilion","Vermilion Parish","Louisiana",29.8466,-92.3237,57775,"Illegal"
"1170","22115","LA","Vernon Parish (LA)",299.988475833333,"Vernon","Vernon","Vernon Parish","Louisiana",31.1083,-93.1843,49064,"Illegal"
"1171","22117","LA","Washington Parish (LA)",208.935283083333,"Washington","Washington","Washington Parish","Louisiana",30.8533,-90.0405,45794,"Illegal"
"1172","22119","LA","Webster Parish (LA)",230.865548416667,"Webster","Webster","Webster Parish","Louisiana",32.7135,-93.335,37356,"Illegal"
"1173","22121","LA","West Baton Rouge Parish (LA)",186.980900166667,"West Baton Rouge","West Baton Rouge","West Baton Rouge Parish","Louisiana",30.4636,-91.3127,27064,"Illegal"
"1174","22123","LA","West Carroll Parish (LA)",228.397410833333,"West Carroll","West Carroll","West Carroll Parish","Louisiana",32.7885,-91.4568,9959,"Illegal"
"1175","22125","LA","West Feliciana Parish (LA)",215.549419666667,"West Feliciana","West Feliciana","West Feliciana Parish","Louisiana",30.8798,-91.42,15334,"Illegal"
"1176","22127","LA","Winn Parish (LA)",260.091796083333,"Winn","Winn","Winn Parish","Louisiana",31.9442,-92.6369,13875,"Illegal"
"1177","23001","ME","Androscoggin County (ME)",2.1747992,"Androscoggin","Androscoggin","Androscoggin County","Maine",44.1658,-70.2065,110378,"Legal"
"1178","23003","ME","Aroostook County (ME)",5.6414289,"Aroostook","Aroostook","Aroostook County","Maine",46.6589,-68.5989,67272,"Legal"
"1179","23005","ME","Cumberland County (ME)",10.488124,"Cumberland","Cumberland","Cumberland County","Maine",43.8465,-70.399,300776,"Legal"
"1180","23007","ME","Franklin County (ME)",7.5751362,"Franklin","Franklin","Franklin County","Maine",44.974,-70.444,29487,"Legal"
"1181","23009","ME","Hancock County (ME)",10.378763,"Hancock","Hancock","Hancock County","Maine",44.6643,-68.3585,55417,"Legal"
"1182","23011","ME","Kennebec County (ME)",7.6242247,"Kennebec","Kennebec","Kennebec County","Maine",44.4091,-69.7673,123293,"Legal"
"1183","23013","ME","Knox County (ME)",3.8562295,"Knox","Knox","Knox County","Maine",44.141,-69.1686,40519,"Legal"
"1184","23015","ME","Lincoln County (ME)",3.4927275,"Lincoln","Lincoln","Lincoln County","Maine",44.0664,-69.5435,35065,"Legal"
"1185","23017","ME","Oxford County (ME)",8.2828779,"Oxford","Oxford","Oxford County","Maine",44.4999,-70.7566,57807,"Legal"
"1186","23019","ME","Penobscot County (ME)",14.354918,"Penobscot","Penobscot","Penobscot County","Maine",45.4006,-68.6495,152211,"Legal"
"1187","23021","ME","Piscataquis County (ME)",18.928209,"Piscataquis","Piscataquis","Piscataquis County","Maine",45.8373,-69.2846,16760,"Legal"
"1188","23023","ME","Sagadahoc County (ME)",9.1360207,"Sagadahoc","Sagadahoc","Sagadahoc County","Maine",43.9598,-69.8546,36530,"Legal"
"1189","23025","ME","Somerset County (ME)",4.7304988,"Somerset","Somerset","Somerset County","Maine",45.5139,-69.9589,50424,"Legal"
"1190","23027","ME","Waldo County (ME)",6.9550076,"Waldo","Waldo","Waldo County","Maine",44.5028,-69.1454,39618,"Legal"
"1191","23029","ME","Washington County (ME)",13.904423,"Washington","Washington","Washington County","Maine",45.0307,-67.6287,31003,"Legal"
"1192","23031","ME","York County (ME)",25.1234353,"York","York","York County","Maine",43.4782,-70.7144,210486,"Legal"
"1193","24001","MD","Allegany County (MD)",71.297371,"Allegany","Allegany","Allegany County","Maryland",39.6214,-78.6976,68684,"Legal"
"1194","24003","MD","Anne Arundel County (MD)",11.395327,"Anne Arundel","Anne Arundel","Anne Arundel County","Maryland",39.0065,-76.6051,584064,"Legal"
"1195","24005","MD","Baltimore County (MD)",4.657177,"Baltimore","Baltimore","Baltimore County","Maryland",39.4627,-76.6393,850702,"Legal"
"1196","24009","MD","Calvert County (MD)",26.23802,"Calvert","Calvert","Calvert County","Maryland",38.5434,-76.5687,92515,"Legal"
"1197","24011","MD","Caroline County (MD)",19.456997,"Caroline","Caroline","Caroline County","Maryland",38.8717,-75.8316,33234,"Legal"
"1198","24013","MD","Carroll County (MD)",21.920732,"Carroll","Carroll","Carroll County","Maryland",39.5629,-77.0225,172148,"Legal"
"1199","24015","MD","Cecil County (MD)",18.370218,"Cecil","Cecil","Cecil County","Maryland",39.5712,-75.9407,103370,"Legal"
"1200","24017","MD","Charles County (MD)",5.6464,"Charles","Charles","Charles County","Maryland",38.5073,-76.9922,165209,"Legal"
"1201","24019","MD","Dorchester County (MD)",21.501928,"Dorchester","Dorchester","Dorchester County","Maryland",38.4829,-76.0125,32486,"Legal"
"1202","24021","MD","Frederick County (MD)",2.2450142,"Frederick","Frederick","Frederick County","Maryland",39.4722,-77.398,267498,"Legal"
"1203","24023","MD","Garrett County (MD)",99.216827,"Garrett","Garrett","Garrett County","Maryland",39.5289,-79.2729,28955,"Legal"
"1204","24025","MD","Harford County (MD)",20.267885,"Harford","Harford","Harford County","Maryland",39.5611,-76.3171,259162,"Legal"
"1205","24027","MD","Howard County (MD)",11.230042,"Howard","Howard","Howard County","Maryland",39.2507,-76.9312,329248,"Legal"
"1206","24029","MD","Kent County (MD)",36.726143,"Kent","Kent","Kent County","Maryland",39.2545,-76.0399,19335,"Legal"
"1207","24031","MD","Montgomery County (MD)",3.6145163,"Montgomery","Montgomery","Montgomery County","Maryland",39.1363,-77.2042,1057201,"Legal"
"1208","24033","MD","Prince George'S County (MD)",5.8011212,"Prince George's","Prince George's","Prince George's County","Maryland",38.8295,-76.8473,957767,"Legal"
"1209","24035","MD","Queen Anne'S County (MD)",21.150854,"Queen Anne's","Queen Anne's","Queen Anne's County","Maryland",39.068,-76.0203,49702,"Legal"
"1210","24037","MD","St. Mary'S County (MD)",33.440956,"St. Mary's","St. Mary's","St. Mary's County","Maryland",38.3024,-76.6058,113209,"Legal"
"1211","24039","MD","Somerset County (MD)",47.326115,"Somerset","Somerset","Somerset County","Maryland",38.1158,-75.7518,24834,"Legal"
"1212","24041","MD","Talbot County (MD)",1.6851587,"Talbot","Talbot","Talbot County","Maryland",38.7713,-76.0971,37510,"Legal"
"1213","24043","MD","Washington County (MD)",2.5793118,"Washington","Washington","Washington County","Maryland",39.6036,-77.814,153956,"Legal"
"1214","24045","MD","Wicomico County (MD)",21.476452,"Wicomico","Wicomico","Wicomico County","Maryland",38.3733,-75.6208,103223,"Legal"
"1215","24047","MD","Worcester County (MD)",46.10947,"Worcester","Worcester","Worcester County","Maryland",38.2128,-75.334,52322,"Legal"
"1216","24510","MD","Baltimore City (MD)",2.0753798,"Baltimore","Baltimore","Baltimore City","Maryland",39.3051,-76.6144,592211,"Legal"
"1217","25001","MA","Barnstable County (MA)",63.527126,"Barnstable","Barnstable","Barnstable County","Massachusetts",41.7244,-70.2904,227942,"Legal"
"1218","25003","MA","Berkshire County (MA)",36.2399195,"Berkshire","Berkshire","Berkshire County","Massachusetts",42.3707,-73.2063,129089,"Legal"
"1219","25005","MA","Bristol County (MA)",18.915161,"Bristol","Bristol","Bristol County","Massachusetts",41.7972,-71.1144,576070,"Legal"
"1220","25007","MA","Dukes County (MA)",73.808334,"Dukes","Dukes","Dukes County","Massachusetts",41.3961,-70.6501,20277,"Legal"
"1221","25009","MA","Essex County (MA)",8.8912001,"Essex","Essex","Essex County","Massachusetts",42.6732,-70.952,804598,"Legal"
"1222","25011","MA","Franklin County (MA)",5.3493848,"Franklin","Franklin","Franklin County","Massachusetts",42.5831,-72.5918,71085,"Legal"
"1223","25013","MA","Hampden County (MA)",2.9036677,"Hampden","Hampden","Hampden County","Massachusetts",42.1351,-72.6316,466265,"Legal"
"1224","25015","MA","Hampshire County (MA)",5.6022825,"Hampshire","Hampshire","Hampshire County","Massachusetts",42.3402,-72.6638,161810,"Legal"
"1225","25017","MA","Middlesex County (MA)",18.065125,"Middlesex","Middlesex","Middlesex County","Massachusetts",42.4856,-71.3918,1623411,"Legal"
"1226","25019","MA","Nantucket County (MA)",99.031036,"Nantucket","Nantucket","Nantucket County","Massachusetts",41.2831,-70.0692,13795,"Legal"
"1227","25021","MA","Norfolk County (MA)",16.054989,"Norfolk","Norfolk","Norfolk County","Massachusetts",42.1605,-71.2115,720403,"Legal"
"1228","25023","MA","Plymouth County (MA)",29.791641,"Plymouth","Plymouth","Plymouth County","Massachusetts",41.9512,-70.8114,527602,"Legal"
"1229","25025","MA","Suffolk County (MA)",0.32870537,"Suffolk","Suffolk","Suffolk County","Massachusetts",42.3333,-71.0719,792647,"Legal"
"1230","25027","MA","Worcester County (MA)",3.6723037,"Worcester","Worcester","Worcester County","Massachusetts",42.3514,-71.9077,856858,"Legal"
"1231","26001","MI","Alcona County (MI)",114.3149,"Alcona","Alcona","Alcona County","Michigan",44.6854,-83.5937,10138,"Legal"
"1232","26003","MI","Alger County (MI)",42.455807,"Alger","Alger","Alger County","Michigan",46.4086,-86.604,8911,"Legal"
"1233","26005","MI","Allegan County (MI)",33.444683,"Allegan","Allegan","Allegan County","Michigan",42.5913,-85.8884,119418,"Legal"
"1234","26007","MI","Alpena County (MI)",102.9873,"Alpena","Alpena","Alpena County","Michigan",45.0348,-83.6277,28913,"Legal"
"1235","26009","MI","Antrim County (MI)",35.991062,"Antrim","Antrim","Antrim County","Michigan",44.9991,-85.1402,23427,"Legal"
"1236","26011","MI","Arenac County (MI)",46.146133,"Arenac","Arenac","Arenac County","Michigan",44.0655,-83.8952,15009,"Legal"
"1237","26013","MI","Baraga County (MI)",69.32576,"Baraga","Baraga","Baraga County","Michigan",46.6626,-88.3652,8249,"Legal"
"1238","26015","MI","Barry County (MI)",34.384197,"Barry","Barry","Barry County","Michigan",42.595,-85.309,62014,"Legal"
"1239","26017","MI","Bay County (MI)",13.006542,"Bay","Bay","Bay County","Michigan",43.7074,-83.9922,104050,"Legal"
"1240","26019","MI","Benzie County (MI)",27.372644,"Benzie","Benzie","Benzie County","Michigan",44.6387,-86.0155,17926,"Legal"
"1241","26021","MI","Berrien County (MI)",24.930033,"Berrien","Berrien","Berrien County","Michigan",41.9547,-86.4123,154263,"Legal"
"1242","26023","MI","Branch County (MI)",48.467575,"Branch","Branch","Branch County","Michigan",41.9161,-85.059,44677,"Legal"
"1243","26025","MI","Calhoun County (MI)",35.530624,"Calhoun","Calhoun","Calhoun County","Michigan",42.2465,-85.0056,134207,"Legal"
"1244","26027","MI","Cass County (MI)",27.365187,"Cass","Cass","Cass County","Michigan",41.9154,-85.9935,51632,"Legal"
"1245","26029","MI","Charlevoix County (MI)",20.846382,"Charlevoix","Charlevoix","Charlevoix County","Michigan",45.3014,-85.1259,26109,"Legal"
"1246","26031","MI","Cheboygan County (MI)",33.923138,"Cheboygan","Cheboygan","Cheboygan County","Michigan",45.4463,-84.4999,25654,"Legal"
"1247","26033","MI","Chippewa County (MI)",84.349899,"Chippewa","Chippewa","Chippewa County","Michigan",46.3053,-84.578,37091,"Legal"
"1248","26035","MI","Clare County (MI)",65.493767,"Clare","Clare","Clare County","Michigan",43.9879,-84.8478,30827,"Legal"
"1249","26037","MI","Clinton County (MI)",13.12336,"Clinton","Clinton","Clinton County","Michigan",42.9437,-84.6015,78895,"Legal"
"1250","26039","MI","Crawford County (MI)",52.015602,"Crawford","Crawford","Crawford County","Michigan",44.6837,-84.6103,13102,"Legal"
"1251","26041","MI","Delta County (MI)",62.558411,"Delta","Delta","Delta County","Michigan",45.9192,-86.9242,36836,"Legal"
"1252","26043","MI","Dickinson County (MI)",80.325897,"Dickinson","Dickinson","Dickinson County","Michigan",46.0092,-87.8703,25954,"Legal"
"1253","26045","MI","Eaton County (MI)",15.977318,"Eaton","Eaton","Eaton County","Michigan",42.5961,-84.8383,108972,"Legal"
"1254","26047","MI","Emmet County (MI)",7.8305197,"Emmet","Emmet","Emmet County","Michigan",45.5202,-84.8904,33946,"Legal"
"1255","26049","MI","Genesee County (MI)",3.2578492,"Genesee","Genesee","Genesee County","Michigan",43.0217,-83.7067,406400,"Legal"
"1256","26051","MI","Gladwin County (MI)",61.413223,"Gladwin","Gladwin","Gladwin County","Michigan",43.9907,-84.3883,25344,"Legal"
"1257","26053","MI","Gogebic County (MI)",119.18832,"Gogebic","Gogebic","Gogebic County","Michigan",46.4088,-89.6944,14858,"Legal"
"1258","26055","MI","Grand Traverse County (MI)",3.970562,"Grand Traverse","Grand Traverse","Grand Traverse County","Michigan",44.6688,-85.5605,94562,"Legal"
"1259","26057","MI","Gratiot County (MI)",40.652588,"Gratiot","Gratiot","Gratiot County","Michigan",43.2927,-84.6049,41758,"Legal"
"1260","26059","MI","Hillsdale County (MI)",30.224737,"Hillsdale","Hillsdale","Hillsdale County","Michigan",41.8878,-84.5929,45673,"Legal"
"1261","26061","MI","Houghton County (MI)",102.48586,"Houghton","Houghton","Houghton County","Michigan",46.8977,-88.6875,37485,"Legal"
"1262","26063","MI","Huron County (MI)",69.59668,"Huron","Huron","Huron County","Michigan",43.8333,-83.019,31542,"Legal"
"1263","26065","MI","Ingham County (MI)",4.2060614,"Ingham","Ingham","Ingham County","Michigan",42.5971,-84.3735,285660,"Legal"
"1264","26067","MI","Ionia County (MI)",39.817467,"Ionia","Ionia","Ionia County","Michigan",42.9451,-85.0746,66564,"Legal"
"1265","26069","MI","Iosco County (MI)",83.478737,"Iosco","Iosco","Iosco County","Michigan",44.3559,-83.6359,25262,"Legal"
"1266","26071","MI","Iron County (MI)",83.417221,"Iron","Iron","Iron County","Michigan",46.2087,-88.5305,11580,"Legal"
"1267","26073","MI","Isabella County (MI)",50.25029,"Isabella","Isabella","Isabella County","Michigan",43.6406,-84.8468,65623,"Legal"
"1268","26075","MI","Jackson County (MI)",2.0747585,"Jackson","Jackson","Jackson County","Michigan",42.2485,-84.4234,160765,"Legal"
"1269","26077","MI","Kalamazoo County (MI)",5.1319046,"Kalamazoo","Kalamazoo","Kalamazoo County","Michigan",42.2455,-85.5312,261280,"Legal"
"1270","26079","MI","Kalkaska County (MI)",24.554726,"Kalkaska","Kalkaska","Kalkaska County","Michigan",44.6847,-85.0902,17813,"Legal"
"1271","26081","MI","Kent County (MI)",1.9330858,"Kent","Kent","Kent County","Michigan",43.0322,-85.5493,654958,"Legal"
"1272","26083","MI","Keweenaw County (MI)",122.91903,"Keweenaw","Keweenaw","Keweenaw County","Michigan",47.6279,-88.4346,2052,"Legal"
"1273","26085","MI","Lake County (MI)",65.69944,"Lake","Lake","Lake County","Michigan",43.9901,-85.8016,12248,"Legal"
"1274","26087","MI","Lapeer County (MI)",28.031919,"Lapeer","Lapeer","Lapeer County","Michigan",43.0901,-83.2218,88644,"Legal"
"1275","26089","MI","Leelanau County (MI)",22.424665,"Leelanau","Leelanau","Leelanau County","Michigan",44.9385,-85.812,22251,"Legal"
